k2_missing_run_count,k2_run_count,mean_final_active_edges,mean_final_k1,mean_final_k2_ds,mean_final_k2_dv,mean_final_num_nodes,mean_last_k4_mean_cluster_dominance,mean_last_k4_mean_global_efficiency,mean_last_k4_mean_in_herfindahl,mean_last_k4_mean_sample_path_length,mean_last_k5_front_thickness,mean_last_k5_peak_shell,mean_last_k5_shell_entropy,mean_last_k7_ds_global,mean_last_k7_dv_global,mean_last_k7_g_fc,mean_last_k7_iso_defect,mean_num_k7_records,model,run_count,run_count_with_k4,run_count_with_k5,run_count_with_k7,std_final_active_edges,std_final_k1,std_final_k2_ds,std_final_k2_dv,std_final_num_nodes,std_last_k4_mean_cluster_dominance,std_last_k4_mean_global_efficiency,std_last_k4_mean_in_herfindahl,std_last_k4_mean_sample_path_length,std_last_k5_front_thickness,std_last_k5_peak_shell,std_last_k5_shell_entropy,std_last_k7_ds_global,std_last_k7_dv_global,std_last_k7_g_fc,std_last_k7_iso_defect
0,5,46612.6,0.707216937716782,3.6069160940584917,3.7284191325944276,12016.0,0.5117688275489445,0.20614285714285713,0.2591703371893301,5.137333333333333,0.8770895028465832,4.8,1.185590532215954,3.4034965438750246,4.54198363477885,0.1194349191318417,0.9209238002311672,7.4,baseline_ref,5,5,5,5,78.24730027291676,0.010315715279156949,0.517950858220405,0.3855393099029715,0.0,0.003518352599201683,0.0014476938855620583,0.00029310287240491345,0.053971185728024486,0.08354881205818339,0.39999999999999997,0.17716793640107278,0.15156072526447462,0.18882203124840927,0.2348901091581274,0.04041667701828651
0,5,47633.4,0.7088593961774776,3.3730620187264306,4.323294269708028,12016.0,0.5062867683007469,0.20619126984126987,0.2518512386951983,5.145333333333333,0.9355295523641785,5.2,1.306148749210894,3.6090845597541543,4.042075478049076,-0.0888714050841161,0.9454783518440758,7.4,v8a_fast,5,5,5,5,14.150618361046984,0.00835941299421668,0.390888266677986,0.6254576818305946,0.0,0.004300095573363728,0.004394927818130931,0.00020337986670645504,0.06608412147491353,0.0765954088263775,0.39999999999999997,0.10600929576300212,0.07732746430620825,0.2072937407425325,0.30259174102276076,0.05917432303004402
0,5,47629.2,0.7112380140049472,3.0901589757709798,4.5883958009111465,12016.0,0.5017843550179863,0.21415396825396824,0.2512010322933127,4.987333333333334,0.9626801766034303,5.2,1.335875284086202,3.612076076372385,4.016485724512535,-0.22136432230450645,0.9280123555435249,7.4,v9a_fast,5,5,5,5,10.684568311354464,0.008223778438152961,0.4516649606454921,0.8971168136621016,0.0,0.005657536504984746,0.002875359037469286,0.00021239549261394536,0.07478561953269436,0.04085352993465168,0.7483314773547882,0.02976907270475436,0.17437757043983418,0.12703757032114404,0.22118558898695587,0.06547001214233264
